x,y,z,nx,ny,nz,curvature,density,label
18.50166130065918,-11.897333145141602,0.8027868270874023,-0.0573205569792396,0.906873632716321,-0.4174860093841385,0.1949396139207276,3.0,1.0
17.920581817626953,-12.3888578414917,0.982069492340088,-0.0,-0.0,-1.0,0.2791212013058411,2.0,1.0
18.576160430908203,-12.170186042785645,0.6236889362335205,-0.0,-0.0,-1.0,0.216360708420572,1.0,1.0
19.446035385131836,-12.069772720336914,0.6006982922554016,-0.0,-0.0,-1.0,0.1636577398716279,1.0,1.0
20.09729385375977,-12.320623397827148,0.3902445435523987,-0.0,-0.0,-1.0,0.0616018206606266,1.0,1.0
19.26774787902832,-12.01667594909668,0.7219972610473633,0.0204861236196405,-0.3287194601038041,-0.9442053988873946,0.1832678771397466,4.0,1.0
19.357986450195312,-12.110271453857422,0.5434026718139648,-0.0,-0.0,-1.0,0.1669090024791423,1.0,1.0
18.439231872558594,-14.29409885406494,0.9783034920692444,-0.9923099304093562,-0.0382495736345131,0.1177198884120963,0.0901416847555182,3.0,1.0
17.967544555664062,-14.24459743499756,0.5042117834091187,-0.0,-0.0,-1.0,0.0895175848206435,1.0,1.0
18.549936294555664,-12.364940643310549,0.6603721380233765,-0.0,-0.0,-1.0,0.261070818531087,1.0,1.0
19.277061462402344,-12.13186264038086,0.9573205709457396,-0.0,-0.0,-1.0,0.2133338401466959,1.0,1.0
17.718713760375977,-13.489408493041992,0.823689877986908,-0.0,-0.0,-1.0,0.0788848437197279,1.0,1.0
19.329975128173828,-12.93287181854248,0.438719630241394,-0.0,-0.0,-1.0,0.1176149201092166,2.0,1.0
18.48027610778809,-13.584809303283691,0.4153381586074829,-0.0,-0.0,-1.0,0.0052333406607098,1.0,1.0
19.24889755249023,-13.978919982910156,0.3677743673324585,0.3012063054448755,0.3434598855467993,-0.8895561076067255,0.0073259915116444,3.0,1.0
18.39594459533691,-12.487316131591797,0.9618257284164428,-0.0,-0.0,-1.0,0.258891217435945,2.0,1.0
19.35362434387207,-13.367591857910156,0.4222515821456909,-0.0,-0.0,-1.0,0.0409115820341885,2.0,1.0
19.94605255126953,-13.485382080078123,0.4443060159683227,-0.0,-0.0,-1.0,0.1634983869409142,2.0,1.0
19.34626579284668,-12.115151405334473,0.4461067914962768,-0.0,-0.0,-1.0,0.196018041716354,1.0,1.0
18.297121047973633,-12.51836395263672,0.9293705821037292,-0.0646082091145637,-0.224191233673241,-0.972401187812458,0.1877242237438569,3.0,1.0
18.862255096435547,-12.075065612792969,0.3051240444183349,-0.0,-0.0,-1.0,0.1243054794406105,1.0,1.0
