x,y,z,nx,ny,nz,curvature,density
51.271610260009766,18.37251853942871,-2.3595216274261475,-0.0,-0.0,-1.0,0.0846105787509256,1.0
51.29010009765625,18.297706604003903,-2.276885986328125,-0.0,-0.0,-1.0,0.0995258803835914,1.0
51.154296875,17.708602905273438,-1.9544475078582764,-0.0,-0.0,-1.0,0.2193112980704279,1.0
51.2208366394043,18.284337997436523,-2.3211936950683594,-0.0,-0.0,-1.0,0.1437275722237906,2.0
51.504669189453125,18.217288970947266,-1.9829535484313965,-0.0,-0.0,-1.0,0.1490979475294662,1.0
51.27387237548828,17.904638290405273,-2.01987886428833,-0.0,-0.0,-1.0,0.2223102881817307,2.0
51.14254379272461,19.26544952392578,-2.394428253173828,-0.0,-0.0,-1.0,0.0146359622092855,1.0
51.434173583984375,17.986324310302734,-2.186001777648926,-0.0,-0.0,-1.0,0.1770160120983476,2.0
51.36588287353515,18.10816764831543,-2.172518014907837,-0.2932242820310212,-0.8001237646268188,-0.523279544514019,0.0747422008873721,3.0
51.385284423828125,18.267236709594727,-2.21938419342041,-0.0,-0.0,-1.0,0.0733913779335464,1.0
51.446571350097656,17.67017364501953,-1.8937475681304932,-0.0,-0.0,-1.0,0.113415514189356,1.0
51.473297119140625,17.79208755493164,-1.8770968914031985,0.4996735193316209,-0.856950072595546,0.1263445572917182,0.095070824461378,5.0
50.09832763671875,18.32212257385254,-2.388122797012329,-0.0,-0.0,-1.0,0.0955005718509128,1.0
51.4383544921875,17.97028160095215,-2.0215768814086914,-0.0,-0.0,-1.0,0.1475058715787746,1.0
51.35334777832031,18.297435760498047,-2.2706592082977295,-0.0,-0.0,-1.0,0.0823237038074769,2.0
51.473411560058594,17.793113708496094,-2.186096668243408,-0.0,-0.0,-1.0,0.1518659566766179,1.0
51.38309860229492,18.217811584472656,-2.2041749954223633,-0.713279596686885,0.1456099025928292,-0.6855873199068817,0.0454168571943553,4.0
50.23479461669922,18.061542510986328,-2.349828004837036,-0.0,-0.0,-1.0,0.1295288735343409,1.0
50.0400390625,19.18341827392578,-2.410441637039185,-0.0,-0.0,-1.0,0.0458366210430775,2.0
51.45783233642578,17.739009857177734,-1.8688952922821045,-0.0,-0.0,-1.0,0.1152950581474465,2.0
50.14361953735352,18.16803550720215,-2.289677858352661,-0.0,-0.0,-1.0,0.1529320876896909,2.0
49.760597229003906,18.59949111938477,-2.2460665702819824,-0.0,-0.0,-1.0,0.1802983303754411,1.0
50.16544723510742,19.14268493652344,-2.376793622970581,-0.0,-0.0,-1.0,0.0659447657489189,1.0
51.49110794067383,17.959566116333008,-1.8908674716949463,-0.0,-0.0,-1.0,0.1451535601967906,2.0
51.18666076660156,17.648183822631836,-2.051016330718994,0.9015976501214312,0.3789316658631653,-0.2086443622571182,0.1381441609096022,3.0
51.41770935058594,18.087390899658203,-2.1310462951660156,-0.2164000861627421,0.3359106677775837,-0.916697892428021,0.1506928315277795,11.0
49.840576171875,19.324359893798828,-2.4312539100646973,-0.0,-0.0,-1.0,0.0775818697175065,1.0
51.496681213378906,18.08372688293457,-2.1183362007141113,-0.0,-0.0,-1.0,0.162005456070068,1.0
50.08641815185547,18.14756774902344,-2.1429924964904785,0.9072250717611878,0.4153165079483174,0.0667447930068198,0.165059688024761,3.0
50.08626174926758,19.54629135131836,-2.307743787765503,-0.0,-0.0,-1.0,0.0891348940939443,2.0
51.32255172729492,17.676870346069336,-1.8595027923583984,-0.0,-0.0,-1.0,0.1152008942501502,1.0
51.373985290527344,17.991409301757812,-1.899705410003662,-0.0,-0.0,-1.0,0.1988774511517834,2.0
51.434532165527344,18.079509735107425,-2.0923848152160645,-0.6139729265629718,0.7695776640412985,-0.1754635701689607,0.149532443147518,6.0
49.9132080078125,19.550107955932617,-2.343813896179199,-0.0,-0.0,-1.0,0.1040849190471327,2.0
51.19203186035156,17.651317596435547,-2.0221152305603027,0.8367534150273865,0.5471411608868546,-0.0219151204284044,0.1601902895230756,4.0
51.42973327636719,18.122798919677734,-2.1294169425964355,0.5852461669870577,0.1515906137126243,-0.7965596084796083,0.1380609927018237,6.0
51.23810958862305,17.649194717407227,-1.8779938220977783,-0.0,-0.0,-1.0,0.1851378925816133,2.0
51.47482681274414,18.00526237487793,-1.978578805923462,-0.0,-0.0,-1.0,0.20197149933136,1.0
51.43312454223633,18.116498947143555,-2.1141061782836914,0.9182997173000448,0.034168841611454,-0.3944085692141951,0.1284543188797866,7.0
51.5151252746582,17.968814849853516,-1.938498616218567,-0.0,-0.0,-1.0,0.1788132413374249,2.0
51.440887451171875,17.76830291748047,-1.8904473781585691,0.4403219429719707,-0.3196665494034457,-0.8390052942204135,0.1026464953220784,4.0
51.592010498046875,17.751819610595703,-1.894672155380249,-0.0,-0.0,-1.0,0.1574982257933507,2.0
51.404014587402344,18.117969512939453,-2.109293222427368,-0.3793444208588895,-0.3067918181016902,-0.8729127050908889,0.0998455083419083,7.0
51.44733428955078,17.853919982910156,-2.1224117279052734,-0.3396291080494295,-0.4122356611562208,-0.845407492654662,0.1887413804149863,5.0
51.49039840698242,17.87851905822754,-1.939833402633667,0.9773146333851715,-0.0892571182998485,0.1920658069621315,0.185771968062262,3.0
51.06705856323242,17.81624984741211,-1.865715265274048,-0.0,-0.0,-1.0,0.2553632011558706,1.0
51.495391845703125,17.95267677307129,-1.9332902431488037,0.650943712099876,-0.7361670205987366,0.1852846498240288,0.1839467195383836,3.0
51.38752746582031,18.07612037658691,-2.092916965484619,0.2753861124270345,-0.8428669419193185,-0.4623178639225406,0.1212751154298781,6.0
51.419639587402344,18.07634925842285,-1.9308644533157349,-0.0,-0.0,-1.0,0.1883066533773903,1.0
51.08495330810547,17.66607666015625,-1.839447259902954,-0.0,-0.0,-1.0,0.2231931517991287,1.0
51.38810729980469,17.907527923583984,-2.0634448528289795,-0.0,-0.0,-1.0,0.2118964638054821,2.0
51.32728576660156,17.655349731445312,-1.9934515953063965,-0.0,-0.0,-1.0,0.1191784149920659,1.0
49.816612243652344,18.47913360595703,-2.3497118949890137,-0.0,-0.0,-1.0,0.1327544813121765,1.0
51.3486328125,17.943830490112305,-1.92926025390625,-0.0,-0.0,-1.0,0.2386746972541313,1.0
51.30615997314453,17.747173309326172,-1.97359299659729,-0.0,-0.0,-1.0,0.1442164656370545,1.0
51.37968063354492,17.734210968017578,-1.8538010120391848,-0.0,-0.0,-1.0,0.0936254785815714,2.0
51.36375427246094,18.191184997558594,-2.1970369815826416,-0.713279596686885,0.1456099025928292,-0.6855873199068817,0.0561506776882952,4.0
51.38935470581055,17.849334716796875,-2.131061553955078,-0.0,-0.0,-1.0,0.218623736643996,2.0
51.13393020629883,17.853839874267578,-2.0294666290283203,-0.0,-0.0,-1.0,0.201136400062513,1.0
49.928977966308594,18.268003463745117,-2.316524028778076,-0.0,-0.0,-1.0,0.1085076885562209,1.0
50.2646369934082,18.193906784057617,-2.352219581604004,-0.0,-0.0,-1.0,0.1017499747027239,1.0
49.82189178466797,18.523258209228516,-2.312727451324463,-0.0,-0.0,-1.0,0.1634534067807307,1.0
49.95979690551758,19.06944274902344,-2.3463263511657715,-0.0,-0.0,-1.0,0.0215750089299738,2.0
49.989280700683594,19.37943458557129,-2.359895706176758,-0.0,-0.0,-1.0,0.056939211763525,2.0
51.36589050292969,18.218414306640625,-2.295440673828125,-0.0,-0.0,-1.0,0.1001913373542771,1.0
51.33742904663086,18.184125900268555,-2.3488974571228027,-0.0,-0.0,-1.0,0.1180221082891433,1.0
50.560447692871094,18.50181579589844,-2.3537352085113525,-0.0,-0.0,-1.0,0.0055631205247291,1.0
49.80241394042969,18.632404327392575,-2.2757837772369385,-0.0,-0.0,-1.0,0.1810132773637231,1.0
49.96453094482422,19.091087341308594,-2.32867169380188,-0.0,-0.0,-1.0,0.0244674179724919,2.0
50.069053649902344,19.376384735107425,-2.362245798110962,-0.0,-0.0,-1.0,0.0560298914227816,1.0
51.30361557006836,18.158843994140625,-2.4738974571228027,-0.0,-0.0,-1.0,0.0859037243403052,1.0
49.98312759399414,19.302467346191406,-2.4126675128936768,-0.0,-0.0,-1.0,0.0531863554453756,1.0
50.0548210144043,19.620670318603516,-2.420480489730835,-0.0,-0.0,-1.0,0.1107863243256019,2.0
49.735294342041016,19.612720489501953,-2.405714511871338,-0.0,-0.0,-1.0,0.1040849190471327,1.0
51.19423294067383,18.12310218811035,-2.363425970077514,-0.0,-0.0,-1.0,0.0843346788287583,2.0
49.745948791503906,18.918176651000977,-2.269345283508301,-0.0,-0.0,-1.0,0.0886575728391238,1.0
51.35908889770508,17.999889373779297,-2.219590902328491,-0.0,-0.0,-1.0,0.0950266369928194,2.0
51.324928283691406,17.777172088623047,-2.217651605606079,0.5435787475348179,-0.822025392154483,0.1696950202031473,0.1673595277566472,3.0
51.28865051269531,17.866905212402344,-2.051446437835694,-0.0,-0.0,-1.0,0.1658287531682056,2.0
51.340084075927734,17.915576934814453,-2.3644039630889893,-0.0,-0.0,-1.0,0.1002142352929767,1.0
51.10706329345703,17.805997848510742,-2.3368637561798096,-0.0,-0.0,-1.0,0.0824950870895127,2.0
51.28741455078125,18.151283264160156,-2.35981822013855,-0.0,-0.0,-1.0,0.1143946639221608,1.0
50.92462921142578,17.688644409179688,-2.3151814937591553,-0.0,-0.0,-1.0,0.0581034225758449,1.0
51.42233657836914,18.05321502685547,-2.021671772003174,-0.0,-0.0,-1.0,0.0935647461865799,1.0
51.178741455078125,17.66486358642578,-1.9927172660827637,-0.0,-0.0,-1.0,0.202559724446061,2.0
51.28025817871094,17.86132049560547,-2.004977226257324,0.9575746075717432,0.2093086699094531,0.1980927854177368,0.2145980634308599,3.0
50.79524993896485,18.02094268798828,-2.3950355052948,-0.0,-0.0,-1.0,0.0107143144954204,1.0
50.92308807373047,18.83538818359375,-2.4150302410125732,-0.0,-0.0,-1.0,0.0054303656864752,1.0
51.04539489746094,19.099857330322266,-2.4313790798187256,-0.0,-0.0,-1.0,0.0103626223847467,1.0
49.74036407470703,18.737707138061523,-2.2764856815338135,-0.0,-0.0,-1.0,0.1128942138184674,2.0
51.29212188720703,17.987268447875977,-2.276759147644043,-0.0,-0.0,-1.0,0.0768777978604572,2.0
50.96460723876953,17.766252517700195,-2.2406468391418457,-0.0,-0.0,-1.0,0.1302597148896595,1.0
50.34662628173828,17.732715606689453,-2.2967140674591064,-0.0,-0.0,-1.0,0.0258217418949539,1.0
50.315032958984375,17.905582427978516,-2.287972211837769,-0.0,-0.0,-1.0,0.0423543406125265,1.0
51.446022033691406,18.624652862548828,-2.3857672214508057,-0.0,-0.0,-1.0,0.1057893124278314,1.0
49.834693908691406,18.32689666748047,-2.224313974380493,-0.0,-0.0,-1.0,0.1075941838999462,1.0
49.8551025390625,18.563488006591797,-2.2192342281341553,-0.0,-0.0,-1.0,0.1652361759684033,1.0
51.23648834228515,19.42832946777344,-2.340588331222534,-0.0,-0.0,-1.0,0.0340130639002451,1.0
51.60919189453125,19.5434513092041,-2.3771135807037354,-0.0,-0.0,-1.0,0.0128806943582186,1.0
51.1243896484375,17.777687072753906,-2.127429962158203,-0.0,-0.0,-1.0,0.1931571655314082,1.0
51.40911483764648,17.905492782592773,-2.1517767906188965,0.8791985160035819,-0.4685416605914799,0.0864793718020528,0.1713655789350531,4.0
51.39615631103515,18.14930725097656,-2.142134189605713,-0.4318520112314022,-0.7836990408625298,-0.4464522972799487,0.0760441698204286,4.0
51.29530334472656,17.897077560424805,-1.9694888591766355,-0.0,-0.0,-1.0,0.12776246827417,2.0
51.38195037841797,18.091079711914062,-1.978565454483032,-0.0,-0.0,-1.0,0.1026552721544275,1.0
51.09556198120117,18.019207000732425,-2.3141207695007324,-0.0,-0.0,-1.0,0.0574030490777777,1.0
51.10861587524414,17.785755157470703,-2.3219704627990723,-0.0,-0.0,-1.0,0.0894715529369633,2.0
51.15560531616211,18.164091110229492,-2.31701135635376,-0.0,-0.0,-1.0,0.0850980638310932,1.0
51.42879486083984,17.928918838500977,-1.9882574081420896,-0.0,-0.0,-1.0,0.2152862771157611,1.0
51.24320983886719,17.78970718383789,-1.951866626739502,-0.0,-0.0,-1.0,0.1890648977148863,1.0
51.408653259277344,18.028305053710938,-1.9714326858520508,-0.0,-0.0,-1.0,0.1733672183530038,2.0
51.357460021972656,17.973167419433594,-2.0297532081604004,-0.0,-0.0,-1.0,0.164962959454408,1.0
51.09184265136719,18.0891056060791,-2.3314638137817383,-0.0,-0.0,-1.0,0.0677260127414884,2.0
51.09184265136719,18.53805160522461,-2.352229118347168,-0.0,-0.0,-1.0,0.1503995160442474,2.0
51.10301208496094,18.369813919067383,-2.3460068702697754,-0.0,-0.0,-1.0,0.0601301088616508,1.0
51.20924758911133,18.876554489135746,-2.3853759765625,-0.0,-0.0,-1.0,0.0178837554838097,1.0
51.17951202392578,19.380149841308594,-2.4054346084594727,-0.0,-0.0,-1.0,0.012647751666586,1.0
51.66495895385742,19.63237571716309,-2.4886226654052734,-0.0,-0.0,-1.0,0.0118693467267493,1.0
50.035606384277344,18.237781524658203,-2.184324264526367,-0.0,-0.0,-1.0,0.1204673178296405,1.0
50.80948257446289,17.751928329467773,-2.275090217590332,-0.0,-0.0,-1.0,0.0545891604234255,1.0
49.896453857421875,18.14313507080078,-2.3218016624450684,-0.0,-0.0,-1.0,0.1142268213229242,1.0
49.96324920654297,18.62038230895996,-2.3692660331726074,-0.0,-0.0,-1.0,0.1290679823283327,2.0
50.07610702514648,18.41786193847656,-2.370730400085449,-0.0,-0.0,-1.0,0.0491108545032282,1.0
49.906795501708984,18.82304000854492,-2.3766164779663086,-0.0,-0.0,-1.0,0.0774650823216535,2.0
49.71356201171875,19.499496459960938,-2.401275157928467,-0.0,-0.0,-1.0,0.1040849190471327,2.0
51.349876403808594,17.78152084350586,-2.157536506652832,0.2418551493424739,-0.9275896698633128,-0.2847516305473943,0.2123672314013246,3.0
51.410987854003906,18.135618209838867,-2.1940770149230957,0.8503745082570462,0.1111643364545489,-0.5143011627511713,0.0725901334938804,4.0
51.401580810546875,17.909378051757812,-2.16560435295105,0.8094880864170068,-0.2755280208831092,-0.5184721281391791,0.1566210904525431,3.0
51.36423110961914,18.20820999145508,-2.1786229610443115,-0.78730207456554,0.4627485602384366,-0.4074545537628108,0.0971327725969294,3.0
51.30986785888672,17.77619171142578,-2.174158096313477,0.0909239812790977,-0.9953467890342036,0.0318998305271215,0.2198156936910444,4.0
51.42466735839844,17.97879409790039,-2.206315517425537,-0.0943681100762106,0.9470499202871416,-0.3069056993357453,0.1710273288949662,3.0
51.38740158081055,18.170581817626953,-2.213155746459961,-0.1313585937741992,-0.1355138392975354,-0.9820289808353452,0.0492203594965029,4.0
51.39851379394531,17.852174758911133,-1.8986594676971436,-0.4635390831196157,-0.8812035310092747,0.0928000827446414,0.1216287979596951,3.0
51.48411560058594,17.790193557739258,-1.8787562847137451,0.4996735193316209,-0.856950072595546,0.1263445572917182,0.0950708244613779,5.0
51.43762969970703,17.96455955505371,-1.8832132816314695,-0.0,-0.0,-1.0,0.207960328299183,2.0
49.953948974609375,17.824634552001953,-2.319071054458618,-0.0,-0.0,-1.0,0.0880033655614067,2.0
50.03856658935547,18.1148624420166,-2.3592565059661865,-0.0,-0.0,-1.0,0.1661063512861606,1.0
49.843109130859375,18.62381935119629,-2.36169171333313,-0.0,-0.0,-1.0,0.1649615043042772,2.0
49.96476745605469,18.531513214111328,-2.378540277481079,-0.0,-0.0,-1.0,0.1103242360241707,1.0
49.75348663330078,18.989974975585938,-2.37495493888855,0.9815110674614624,-0.1885892525926366,-0.0327126620318656,0.0513295429373951,3.0
