filename,num_rows,num_columns
cell_18_10 2.csv,4096,8
cell_15_38.csv,4096,8
cell_19_10 2.csv,4096,8
cell_12_31.csv,4096,8
cell_8_24.csv,4096,8
cell_6_21.csv,4096,8
cell_12_19.csv,4096,8
cell_15_10.csv,4096,8
cell_15_6.csv,4096,8
cell_6_35.csv,4096,8
cell_8_18.csv,4096,8
cell_9_1 2.csv,4096,8
cell_21_28 2.csv,4096,8
cell_20_28 2.csv,4096,8
cell_13_8 2.csv,4096,8
cell_3_24 2.csv,4096,8
cell_8_5.csv,4096,8
cell_24_30.csv,4096,8
cell_23_39.csv,4096,8
cell_24_24.csv,4096,8
cell_10_9 2.csv,4096,8
cell_17_18 2.csv,4096,8
cell_23_11.csv,4096,8
cell_16_18 2.csv,4096,8
cell_24_18.csv,4096,8
cell_0_40.csv,4096,8
cell_17_25 2.csv,4096,8
cell_11_2.csv,4096,8
cell_16_25 2.csv,4096,8
cell_26_35.csv,4096,8
cell_28_18.csv,4096,8
cell_26_21.csv,4096,8
cell_21_28.csv,4096,8
cell_15_17 2.csv,4096,8
cell_28_24.csv,4096,8
cell_14_17 2.csv,4096,8
cell_28_30.csv,4096,8
cell_21_14.csv,4096,8
cell_15_5 2.csv,4096,8
cell_17_29.csv,4096,8
cell_10_20.csv,4096,8
cell_10_34.csv,4096,8
cell_19_10.csv,4096,8
cell_19_38.csv,4096,8
cell_21_15 2.csv,4096,8
cell_17_15.csv,4096,8
cell_4_24.csv,4096,8
cell_4_30.csv,4096,8
cell_20_15 2.csv,4096,8
cell_3_39.csv,4096,8
cell_23_27 2.csv,4096,8
cell_22_27 2.csv,4096,8
cell_8_26 2.csv,4096,8
cell_9_26 2.csv,4096,8
cell_24_22 2.csv,4096,8
cell_31_38.csv,4096,8
cell_25_22 2.csv,4096,8
cell_8_5 2.csv,4096,8
cell_4_31.csv,4096,8
cell_3_38.csv,4096,8
cell_17_14.csv,4096,8
cell_19_39.csv,4096,8
cell_4_25.csv,4096,8
cell_10_35.csv,4096,8
cell_19_11.csv,4096,8
cell_17_28.csv,4096,8
cell_10_21.csv,4096,8
cell_4_19.csv,4096,8
cell_28_31.csv,4096,8
cell_21_15.csv,4096,8
cell_28_25.csv,4096,8
cell_26_20.csv,4096,8
cell_21_29.csv,4096,8
cell_12_12 2.csv,4096,8
cell_28_19.csv,4096,8
cell_13_12 2.csv,4096,8
cell_26_34.csv,4096,8
cell_21_31 2.csv,4096,8
cell_11_3.csv,4096,8
cell_20_31 2.csv,4096,8
cell_10_20 2.csv,4096,8
cell_11_20 2.csv,4096,8
cell_23_10.csv,4096,8
cell_24_19.csv,4096,8
cell_7_13 2.csv,4096,8
cell_24_25.csv,4096,8
cell_24_31.csv,4096,8
cell_6_13 2.csv,4096,8
cell_23_38.csv,4096,8
cell_8_4.csv,4096,8
cell_17_5.csv,4096,8
cell_5_21 2.csv,4096,8
cell_4_21 2.csv,4096,8
cell_1_32 2.csv,4096,8
cell_8_19.csv,4096,8
cell_6_34.csv,4096,8
cell_12_18.csv,4096,8
cell_6_20.csv,4096,8
cell_15_7.csv,4096,8
cell_15_11.csv,4096,8
cell_15_39.csv,4096,8
cell_8_25.csv,4096,8
cell_12_30.csv,4096,8
cell_8_31.csv,4096,8
cell_12_24.csv,4096,8
