x,y,z,nx,ny,nz,curvature,density
7.482609272003174,-0.6399356126785278,0.1218529343605041,-0.0,-0.0,-1.0,0.2214322155094671,1.0
7.672391891479492,-1.592355489730835,-0.04510498046875,-0.0,-0.0,-1.0,0.0667859400820438,1.0
7.601768970489502,-1.2378230094909668,-0.0057501792907714,-0.0,-0.0,-1.0,0.0868856531277753,1.0
7.6844658851623535,-0.8103857040405273,0.3380935192108154,-0.0,-0.0,-1.0,0.1790043303051875,1.0
6.971497058868408,-0.3922562599182129,0.4122853279113769,0.8944075788874184,-0.2966913012992786,0.3346779863721054,0.1296877429338169,4.0
7.704092502593994,-0.6254997253417969,0.5628628730773926,-0.0,-0.0,-1.0,0.0887620493937317,2.0
7.450620651245117,-0.879918098449707,0.4779233932495117,-0.0,-0.0,-1.0,0.2156868089190408,1.0
7.334945201873779,-2.2994155883789062,0.2580161094665527,-0.0,-0.0,-1.0,0.164287190549289,2.0
7.315811634063721,-0.9474194049835204,-0.0607581138610839,-0.0,-0.0,-1.0,0.1300819075201955,1.0
7.2224345207214355,-2.013467073440552,0.1076159477233886,-0.0,-0.0,-1.0,0.1696951545886934,1.0
7.3567938804626465,-0.4398055076599121,0.7191171646118164,-0.0,-0.0,-1.0,0.1181568096725269,1.0
7.437037944793701,-0.5259013772010803,-0.0787539482116699,-0.0,-0.0,-1.0,0.2427241411735247,1.0
7.676816940307617,-0.4796904921531677,0.3732252120971679,-0.811323478572574,-0.5321756645936572,-0.2419571762341374,0.2073942327005951,3.0
7.44556188583374,-1.2140276432037354,-0.0063956975936889,-0.0,-0.0,-1.0,0.0919826995271332,1.0
7.45667028427124,-1.0275133848190308,-0.0447549819946289,-0.0,-0.0,-1.0,0.1106078995753297,1.0
7.073115348815918,-0.6200649738311768,-0.0256444215774536,-0.0,-0.0,-1.0,0.2026737488558635,1.0
6.675515651702881,-1.1321887969970703,0.0575085878372192,-0.0,-0.0,-1.0,0.0633511674936847,1.0
7.026194095611572,-2.2311601638793945,0.1687933206558227,-0.0,-0.0,-1.0,0.1371342191518268,1.0
7.41114330291748,-1.876558303833008,0.1134414672851562,-0.0,-0.0,-1.0,0.1970608737316173,1.0
7.540807723999023,-1.2516098022460938,0.124014139175415,-0.0,-0.0,-1.0,0.0774487581208035,1.0
7.018625736236572,-0.4104218780994415,0.2743743658065796,-0.0,-0.0,-1.0,0.1000515412997711,2.0
7.471484184265137,-1.9528160095214844,-0.0728721618652343,-0.0,-0.0,-1.0,0.1069425386968182,1.0
7.579311847686768,-1.498679518699646,-0.1114770174026489,-0.0,-0.0,-1.0,0.0619062029637426,1.0
7.651610851287842,-1.0228946208953855,-0.1497892141342163,-0.0,-0.0,-1.0,0.0918663183379266,1.0
7.192902565002441,-2.2559216022491455,-0.0144202709197998,-0.0,-0.0,-1.0,0.1285873069880333,1.0
7.391343116760254,-2.207303285598755,0.0881605148315429,-0.0,-0.0,-1.0,0.203152953157388,1.0
7.485008239746094,-1.9568967819213867,0.0643302202224731,-0.0,-0.0,-1.0,0.1227009296022263,1.0
7.695403099060059,-1.796398401260376,0.1614097356796264,-0.0,-0.0,-1.0,0.1051169510915049,1.0
7.521746635437012,-1.511617660522461,0.1702967286109924,-0.0,-0.0,-1.0,0.0716013928459967,1.0
7.258910655975342,-0.92154860496521,0.172156274318695,-0.0,-0.0,-1.0,0.0915307631373505,1.0
7.512267589569092,-1.1739649772644043,0.0181962251663208,-0.0,-0.0,-1.0,0.094642573879622,1.0
7.149524688720703,-0.525182843208313,-0.0925797224044799,-0.0,-0.0,-1.0,0.1375472212253479,1.0
7.528380393981934,-0.6877830028533936,-0.0139861106872558,-0.0,-0.0,-1.0,0.208747799697958,1.0
7.578116416931152,-0.6027368307113647,0.3722944855690002,-0.0,-0.0,-1.0,0.1778346555476235,1.0
7.388404846191406,-2.0344197750091553,-0.0023164749145507,-0.0,-0.0,-1.0,0.1180867906334246,1.0
7.700806617736816,-1.905203104019165,-0.0740437507629394,-0.0,-0.0,-1.0,0.143240526427185,1.0
7.411671161651611,-1.7501988410949707,0.0132501125335693,-0.0,-0.0,-1.0,0.1931185970128127,1.0
7.497383117675781,-0.6949895024299622,0.0459311008453369,-0.0,-0.0,-1.0,0.2437265948738325,1.0
7.50241756439209,-0.4706563949584961,0.0513057708740234,-0.0,-0.0,-1.0,0.1490550113140472,1.0
7.688389778137207,-0.5448928475379944,-0.0011205673217773,-0.0,-0.0,-1.0,0.1340422621759912,1.0
7.484691619873047,-2.321650266647339,0.2429233789443969,-0.0,-0.0,-1.0,0.1121928644204235,1.0
7.659227848052979,-1.9662957191467283,0.2283977270126342,-0.0,-0.0,-1.0,0.1729557778885692,1.0
7.508098602294922,-1.572946310043335,0.2866548299789428,-0.0,-0.0,-1.0,0.1644326705612478,1.0
7.3103718757629395,-0.9473008513450624,0.3615690469741821,-0.0,-0.0,-1.0,0.113759359333851,1.0
7.005130767822266,-0.4200193881988525,0.1879178285598755,-0.0,-0.0,-1.0,0.0958639136856029,1.0
7.323403835296631,-0.3747864961624145,0.1024706363677978,-0.0,-0.0,-1.0,0.1189722808415152,1.0
7.457180023193359,-0.7268867492675781,0.4703712463378906,-0.0,-0.0,-1.0,0.1823328820420736,1.0
7.057711601257324,-0.5395278930664062,0.4917619228363037,-0.0,-0.0,-1.0,0.0850071901587238,1.0
7.286671161651611,-0.6358528137207031,0.4802120923995971,-0.0,-0.0,-1.0,0.2005949589438564,1.0
7.626710414886475,-1.3264389038085938,0.0951499938964843,-0.0,-0.0,-1.0,0.0625155205870541,1.0
7.438895225524902,-0.7791290283203125,0.1365687847137451,-0.0,-0.0,-1.0,0.2380834839909951,1.0
7.124391555786133,-0.4550056457519531,0.1643962860107422,-0.0,-0.0,-1.0,0.0874965388912913,1.0
7.074209213256836,-0.3702011108398437,0.2779436111450195,-0.0,-0.0,-1.0,0.1053882008369819,1.0
7.704096794128418,-0.3649654388427734,0.1986491680145263,-0.0,-0.0,-1.0,0.1419556208621782,1.0
