x,y,z,nx,ny,nz,curvature,density,label
18.701398849487305,19.365753173828125,-1.308253526687622,-0.0,-0.0,-1.0,0.0438352477844943,2.0,0.0
18.57666778564453,20.190673828125,-1.3820841312408447,-0.0,-0.0,-1.0,0.0172337661652393,1.0,0.0
18.12618064880371,18.99859619140625,-1.177642822265625,-0.0,-0.0,-1.0,0.0277712490172265,1.0,0.0
18.661169052124023,19.204879760742188,-1.273369312286377,-0.0,-0.0,-1.0,0.067863659144774,2.0,0.0
19.260541915893555,18.598833084106445,-1.2217903137207031,-0.0,-0.0,-1.0,0.0669327702705433,1.0,0.0
17.777587890625,19.175071716308594,-1.209582805633545,-0.0,-0.0,-1.0,0.0834265025730432,1.0,0.0
17.731128692626953,18.508790969848633,-1.25555419921875,-0.0,-0.0,-1.0,0.0060278519289601,1.0,0.0
19.429866790771484,18.712139129638672,-1.2217955589294434,-0.0,-0.0,-1.0,0.1147288512346617,2.0,0.0
19.429948806762695,18.618946075439453,-1.2412607669830322,0.0895096933177396,0.1884118851412945,-0.9780025441376252,0.0696852939693093,3.0,0.0
18.067604064941406,19.21342086791992,-1.238312005996704,-0.0,-0.0,-1.0,0.0292580593856421,1.0,0.0
17.97720718383789,19.134227752685547,-1.2568833827972412,0.1686480644210599,-0.9122534542202406,-0.3732980921867529,0.0539740707215938,3.0,0.0
19.977354049682617,18.396757125854492,-1.190605401992798,-0.0,-0.0,-1.0,0.1090481247191117,1.0,0.0
19.588245391845703,19.595186233520508,-0.9452307224273682,-0.0,-0.0,-1.0,0.1492333762705296,2.0,0.0
19.694580078125,19.74777030944824,-1.3999013900756836,0.6764347101834596,0.1803074717450161,-0.7140905394219553,0.0325959959242489,3.0,0.0
19.63332748413086,19.69751739501953,-1.3641798496246338,-0.0,-0.0,-1.0,0.0626766601248532,1.0,0.0
18.89034080505371,19.07577896118164,-1.3082282543182373,-0.0,-0.0,-1.0,0.0462783615045171,2.0,0.0
19.482826232910156,19.653976440429688,-1.2589051723480225,-0.0,-0.0,-1.0,0.1496439516083036,2.0,0.0
19.04206085205078,18.893051147460938,-1.2923955917358398,-0.0,-0.0,-1.0,0.0176246451496218,1.0,0.0
20.18563461303711,18.366954803466797,-0.9385325908660888,-0.0,-0.0,-1.0,0.053856200246247,2.0,0.0
19.42563819885254,20.510038375854492,-1.355362892150879,-0.0,-0.0,-1.0,0.0891800338750657,1.0,0.0
19.464454650878903,18.63223648071289,-1.2355422973632812,-0.0,-0.0,-1.0,0.0716910735915514,2.0,0.0
19.40247917175293,19.451377868652344,-1.1065576076507568,-0.8953640140655161,-0.2575438021781561,-0.3633104351324153,0.1868254345568514,3.0,0.0
19.344013214111328,19.260196685791016,-1.0497910976409912,-0.0,-0.0,-1.0,0.1994732430338209,1.0,0.0
18.223474502563477,20.545005798339844,-1.3004746437072754,-0.0,-0.0,-1.0,0.0306749588577315,2.0,0.0
19.32819366455078,19.24700164794922,-1.1296944618225098,-0.0,-0.0,-1.0,0.2066053778035077,1.0,0.0
18.05240249633789,18.804664611816406,-1.2786028385162354,-0.0,-0.0,-1.0,0.0146514665817425,2.0,0.0
19.74875259399414,20.17150115966797,-1.3163669109344482,-0.0,-0.0,-1.0,0.0216662519123872,1.0,0.0
19.40802764892578,20.426258087158203,-1.3189897537231443,-0.9698998303093792,-0.0157766899035243,-0.242992623800653,0.108609252971276,7.0,0.0
19.43944549560547,19.667173385620117,-0.9180946350097656,-0.0,-0.0,-1.0,0.1458540029345573,1.0,0.0
17.985218048095703,19.215518951416016,-1.2449407577514648,-0.0,-0.0,-1.0,0.0420968604938131,2.0,0.0
19.165546417236328,19.744348526000977,-1.2759332656860352,-0.0,-0.0,-1.0,0.1328998351364853,1.0,0.0
19.57057762145996,19.52991104125977,-0.8314106464385986,-0.0,-0.0,-1.0,0.1092752467939783,2.0,0.0
18.63091087341309,20.31305694580078,-1.3115968704223633,0.5376542673758734,0.8029488421982112,-0.257295638488229,0.0290398548738315,3.0,0.0
19.378862380981445,19.574947357177734,-1.0680441856384275,-0.0,-0.0,-1.0,0.206748033785547,2.0,0.0
18.890640258789062,19.303977966308594,-1.1544053554534912,-0.0,-0.0,-1.0,0.1556454277229109,2.0,0.0
19.29896354675293,19.227445602416992,-1.2362489700317385,-0.0,-0.0,-1.0,0.2557066331961822,1.0,0.0
19.44629669189453,19.58819580078125,-1.183602809906006,0.6295440474167981,0.2381906180063229,-0.7395535963375758,0.2015816698846637,3.0,0.0
19.9360408782959,19.49454689025879,-1.2864985466003418,-0.0,-0.0,-1.0,0.1611124933384028,1.0,0.0
19.639636993408203,19.585289001464844,-0.7029309272766113,-0.0,-0.0,-1.0,0.1011554748872568,1.0,0.0
18.977096557617188,19.23017311096191,-1.204930067062378,-0.7760408495658571,0.040411566056418,-0.6293866102277444,0.2159805915907208,4.0,0.0
19.55008316040039,19.56642723083496,-1.2393851280212402,-0.0,-0.0,-1.0,0.2175879895755633,2.0,0.0
19.97930145263672,19.440977096557617,-1.3517131805419922,-0.6046253341731591,0.1100475599711778,-0.7888711807515759,0.0414696940379967,3.0,0.0
20.17996406555176,18.28180503845215,-0.9596662521362304,0.0332370779811373,-0.8876652773394971,-0.4592882015173808,0.0440406274866873,3.0,0.0
19.766551971435547,19.367525100708008,-1.2043991088867188,-0.0,-0.0,-1.0,0.122835428090913,1.0,0.0
19.71437644958496,19.490459442138672,-1.2035568952560425,-0.0,-0.0,-1.0,0.1848244410813196,1.0,0.0
20.204803466796875,20.049354553222656,-1.3639720678329468,-0.0,-0.0,-1.0,0.0479409668651116,1.0,0.0
19.6219425201416,20.28332138061523,-1.3633341789245603,-0.0,-0.0,-1.0,0.0287293759507652,2.0,0.0
19.95931053161621,19.34528923034668,-1.333554983139038,-0.0,-0.0,-1.0,0.0562023045722587,2.0,0.0
19.46969985961914,19.48175048828125,-1.0991334915161133,-0.2675865079498246,-0.8371512561735145,-0.4770484619515358,0.2307219696021966,6.0,0.0
19.36237907409668,20.52735137939453,-1.3279777765274048,-0.0,-0.0,-1.0,0.0833258823593591,1.0,0.0
19.19226837158203,20.071582794189453,-1.3443292379379272,-0.0,-0.0,-1.0,0.0510189645416893,1.0,0.0
